date,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
8-Mar-2019,3873.63,3932,3800,3864.89,34730.37,2019-03-08 23:59:59.999000 UTC,135000852,211534,17947.93423,69791058.75
9-Mar-2019,3864.88,3971.75,3854.75,3943.04,30979.75,2019-03-09 23:59:59.999000 UTC,121353607,206869,16447.34656,64429543
10-Mar-2019,3943.43,3943.43,3881.69,3916.82,23187.56,2019-03-10 23:59:59.999000 UTC,90693949.72,167920,12518.49639,48968093.09
11-Mar-2019,3915.99,3936.98,3830,3871.61,38066.89,2019-03-11 23:59:59.999000 UTC,147721971.1,209916,19416.22101,75329574.18
12-Mar-2019,3871.61,3905.2,3826.06,3882.73,26921.01,2019-03-12 23:59:59.999000 UTC,104393849.5,182885,13827.42107,53624520.45
13-Mar-2019,3882.69,3893.56,3840,3866,24461.01,2019-03-13 23:59:59.999000 UTC,94680049.46,186572,12839.14651,49699859.83
14-Mar-2019,3866,3920,3810.43,3877.12,27048.75,2019-03-14 23:59:59.999000 UTC,104673038.8,196651,14244.45532,55141147.28
15-Mar-2019,3877.12,3939.22,3872.2,3923.76,21740.06,2019-03-15 23:59:59.999000 UTC,84919900.72,163866,12025.70553,46979306.9
16-Mar-2019,3924.46,4056.98,3921.98,4005.98,28568.38,2019-03-16 23:59:59.999000 UTC,114227606.4,216198,15580.63108,62301622.91
17-Mar-2019,4005.98,4012,3950.01,3981.14,18814.26,2019-03-17 23:59:59.999000 UTC,74893913.06,146953,9927.116559,39524144.17
18-Mar-2019,3981.85,4037,3953.33,3987.81,22454.48,2019-03-18 23:59:59.999000 UTC,89526258.39,157876,11964.18977,47710908.06
19-Mar-2019,3987.83,4031,3970,4015.53,19893.74,2019-03-19 23:59:59.999000 UTC,79503748.36,147394,10745.63057,42949860.71
20-Mar-2019,4017.48,4050,3980.5,4043.04,23432.3,2019-03-20 23:59:59.999000 UTC,94019734.23,175036,12201.21428,48961351.12
21-Mar-2019,4043.04,4069.32,3880.01,3980.64,35997.68,2019-03-21 23:59:59.999000 UTC,144010401.5,236100,18704.22184,74835394.39
22-Mar-2019,3980.85,4008,3968.25,3986.93,20022.61,2019-03-22 23:59:59.999000 UTC,79861943.81,153703,10561.69458,42127893.35
23-Mar-2019,3987.89,4018.83,3978.01,4006.01,17302.6,2019-03-23 23:59:59.999000 UTC,69169819.86,143155,9491.144728,37945846.04
24-Mar-2019,4006.01,4006.02,3950,3992.18,17179.85,2019-03-24 23:59:59.999000 UTC,68524082.75,131087,8617.365925,34375232.37
25-Mar-2019,3991.35,3999.3,3888.71,3936.12,33192.89,2019-03-25 23:59:59.999000 UTC,131507366.4,227739,17050.63483,67573128.17
26-Mar-2019,3935.47,3958.98,3894,3948.55,29349.54,2019-03-26 23:59:59.999000 UTC,115330071,192418,15963.90521,62738463.89
27-Mar-2019,3948.77,4048,3936.15,4038.05,32364.56,2019-03-27 23:59:59.999000 UTC,129681258,224309,17964.5506,71983196.76
28-Mar-2019,4039.58,4039.7,4002,4027.81,20089.29,2019-03-28 23:59:59.999000 UTC,80822230.58,157060,10111.82628,40683986.77
29-Mar-2019,4028.22,4123.71,4024.03,4103.25,30084.22,2019-03-29 23:59:59.999000 UTC,122585822.6,203826,16800.50957,68459620.27
30-Mar-2019,4104.24,4140,4052,4106.97,19509.29,2019-03-30 23:59:59.999000 UTC,79853835.58,162463,10322.14878,42255037
31-Mar-2019,4106.99,4116.12,4082.57,4103.95,13525.09,2019-03-31 23:59:59.999000 UTC,55472147.13,124046,6824.657378,27993469.17
1-Apr-2019,4102.44,4158.7,4067,4144.56,25507.07,2019-04-01 23:59:59.999000 UTC,105388238.2,184268,12915.28932,53371959.95
2-Apr-2019,4144.54,4897.99,4140.54,4857.29,105383.64,2019-04-02 23:59:59.999000 UTC,489018726.8,609133,55726.14168,258300768.8
3-Apr-2019,4857.19,5275.01,4753.5,4932.6,109890.13,2019-04-03 23:59:59.999000 UTC,548900970.9,692019,55975.58476,279654422.1
4-Apr-2019,4932.59,5039.08,4777,4898.66,61054.25,2019-04-04 23:59:59.999000 UTC,301411332,419141,31203.30835,154090564.8
5-Apr-2019,4898.64,5028.22,4880.62,5004.95,39768.55,2019-04-05 23:59:59.999000 UTC,197660830.7,292375,21235.63624,105586318.2
6-Apr-2019,5004.96,5205,4928.59,5043.89,41770.84,2019-04-06 23:59:59.999000 UTC,210963411.6,281237,21796.02187,110119190.9
7-Apr-2019,5042.07,5234,5026,5170.27,37615.49,2019-04-07 23:59:59.999000 UTC,192916750.6,274084,19504.61283,100069310.6
8-Apr-2019,5170.27,5305,5039,5236.9,50178.43,2019-04-08 23:59:59.999000 UTC,260487077.8,350828,25302.1654,131396468.4
9-Apr-2019,5238.38,5238.4,5076.68,5150,34067.01,2019-04-09 23:59:59.999000 UTC,175633627.3,253381,16967.00612,87496291.76
10-Apr-2019,5150,5422,5135,5308.25,40073.62,2019-04-10 23:59:59.999000 UTC,210870034.5,260967,21269.62095,111952601.7
11-Apr-2019,5307.86,5332.67,4927,5017.37,54696.6,2019-04-11 23:59:59.999000 UTC,277736905.9,369304,26631.11241,135174561.7
12-Apr-2019,5017.37,5080.58,4861.22,5048.01,33276.68,2019-04-12 23:59:59.999000 UTC,166485761.1,226036,16899.59053,84561818.28
13-Apr-2019,5047,5099,5004,5045.22,17292.46,2019-04-13 23:59:59.999000 UTC,87375984.44,138674,8692.053259,43925293.92
14-Apr-2019,5047.45,5152.99,5000,5131.3,18281.61,2019-04-14 23:59:59.999000 UTC,92594930.43,131700,10043.91167,50893945.03
15-Apr-2019,5131.28,5167.38,4950,5024.95,29057.19,2019-04-15 23:59:59.999000 UTC,147687551.9,204944,14170.2524,72070166
16-Apr-2019,5024.95,5197.72,5003.94,5173.72,24242.23,2019-04-16 23:59:59.999000 UTC,123581651.7,168550,12804.63377,65290617.52
17-Apr-2019,5173.72,5230.4,5146.8,5202.82,23307.54,2019-04-17 23:59:59.999000 UTC,120972345.5,179490,12172.53172,63190167.9
18-Apr-2019,5202.41,5287,5198.8,5258.44,22619.24,2019-04-18 23:59:59.999000 UTC,118573129.9,167110,12104.85293,63464128.54
19-Apr-2019,5258.44,5320,5175,5258.68,24611.24,2019-04-19 23:59:59.999000 UTC,128937309.6,178148,12889.68334,67549701.13
20-Apr-2019,5258.68,5333.42,5230.1,5291.73,19168.91,2019-04-20 23:59:59.999000 UTC,101343660.2,157080,10029.27226,53029542.91
21-Apr-2019,5292.91,5314.35,5165,5256.14,25549.57,2019-04-21 23:59:59.999000 UTC,133929931.2,210494,13147.77102,68909870.81
22-Apr-2019,5257.41,5400,5208.35,5357.14,29563.85,2019-04-22 23:59:59.999000 UTC,156632203,210361,15828.00485,83879362.28
23-Apr-2019,5357.14,5600,5332.41,5493.31,41262.1,2019-04-23 23:59:59.999000 UTC,227154061.9,282563,21260.01447,117054771.4
24-Apr-2019,5490.91,5582.2,5333.35,5415,48224.15,2019-04-24 23:59:59.999000 UTC,262493252.9,339599,23401.18852,127419838.5
25-Apr-2019,5415,5491.84,5102,5219.9,49636.09,2019-04-25 23:59:59.999000 UTC,265091565.6,331089,21401.17197,114223925.4
26-Apr-2019,5220.47,5510,5161.62,5314.1,48912.29,2019-04-26 23:59:59.999000 UTC,259659705.7,333183,25076.7183,133163032.5
27-Apr-2019,5315,5342.5,5257.67,5295.69,15422.9,2019-04-27 23:59:59.999000 UTC,81749716.42,145733,7918.227056,41978251.9
28-Apr-2019,5295.69,5340,5259.48,5307.52,14371.43,2019-04-28 23:59:59.999000 UTC,76277087.37,127730,7160.773725,38011547.94
29-Apr-2019,5309.81,5332,5178.8,5238.14,19918.14,2019-04-29 23:59:59.999000 UTC,104822151.5,178472,9983.622137,52529726.63
30-Apr-2019,5238.14,5339.98,5192.15,5320.81,22238.07,2019-04-30 23:59:59.999000 UTC,117309839.2,180989,12264.55294,64721155.05
1-May-2019,5321.94,5402,5316.2,5383.2,17217.47,2019-05-01 23:59:59.999000 UTC,92194935.6,161488,9636.265899,51604847.89
2-May-2019,5383.2,5538,5370,5492.87,22795.79,2019-05-02 23:59:59.999000 UTC,124498567.2,181896,11908.89589,65029410.5
3-May-2019,5494.81,5844,5477.57,5772.69,46297.17,2019-05-03 23:59:59.999000 UTC,264435878.9,338298,24992.74319,142732584.1
4-May-2019,5770.62,5900,5587.45,5829.45,39682.41,2019-05-04 23:59:59.999000 UTC,228942582.5,283145,21037.29948,121524183.9
5-May-2019,5829.83,5839.9,5696,5775.62,23822.54,2019-05-05 23:59:59.999000 UTC,137653160.8,185365,11824.08792,68357177.93
6-May-2019,5773.18,5805,5619.14,5747.79,25256.6,2019-05-06 23:59:59.999000 UTC,144358553.9,230431,12922.62549,73880906.5
7-May-2019,5749.92,6028.41,5747.74,5846.34,39905.06,2019-05-07 23:59:59.999000 UTC,236176663.8,301388,21302.98122,126064101.9
8-May-2019,5846.34,6014.72,5772.2,5987.29,23074.19,2019-05-08 23:59:59.999000 UTC,136246055.6,190969,11961.03636,70660061.87
9-May-2019,5986.66,6224.55,5983.71,6209.18,27453.01,2019-05-09 23:59:59.999000 UTC,167489934.3,227841,13875.18236,84696142.55
10-May-2019,6209.95,6468.92,6172,6373.33,36623.61,2019-05-10 23:59:59.999000 UTC,231801342.4,283074,18548.928,117379030.4
11-May-2019,6375.16,7343.99,6372.85,7076.22,74022.42,2019-05-11 23:59:59.999000 UTC,507216001.3,562540,40091.99722,274656200.8
12-May-2019,7076.24,7521.78,6750,6967.31,86948.98,2019-05-12 23:59:59.999000 UTC,619939454.5,647345,42689.58968,304720922.9
13-May-2019,6968.24,8100,6870,7790.71,85804.74,2019-05-13 23:59:59.999000 UTC,648012612.3,588497,45381.26226,342327287
14-May-2019,7795.62,8366,7599.56,7947.56,76583.72,2019-05-14 23:59:59.999000 UTC,611103206,655426,38953.03234,310810946.9
15-May-2019,7945.26,8249,7850,8169.87,37884.33,2019-05-15 23:59:59.999000 UTC,305196285.3,347533,19660.57619,158426245.7
16-May-2019,8169.08,8320,7705,7866.59,69630.51,2019-05-16 23:59:59.999000 UTC,557126171.3,666538,35097.40416,280897013.1
17-May-2019,7868.67,7925,6913,7355.26,88752.01,2019-05-17 23:59:59.999000 UTC,645676487.4,803893,45121.47498,328348049.2
18-May-2019,7355.28,7458,7156.61,7257.45,37054.94,2019-05-18 23:59:59.999000 UTC,271170511.1,379504,19375.84836,141830045.2
19-May-2019,7257.32,8275.09,7243.08,8148.48,65577.44,2019-05-19 23:59:59.999000 UTC,517729474.4,583432,35593.49002,281177713.2
20-May-2019,8147.94,8156.03,7553,7938.15,65859.21,2019-05-20 23:59:59.999000 UTC,517939277.9,610360,34629.64565,272371020.3
21-May-2019,7937.16,8042.32,7771,7904.87,52301.75,2019-05-21 23:59:59.999000 UTC,413637782.4,554038,27272.36045,215730616.6
22-May-2019,7904.48,8016,7465,7628.43,49136.99,2019-05-22 23:59:59.999000 UTC,384730220.7,461337,24410.96266,191296198.6
23-May-2019,7627.8,7940.98,7461,7851.51,49648.18,2019-05-23 23:59:59.999000 UTC,381536239.5,449220,25959.85984,199607981
24-May-2019,7849.95,8130,7766,7964.87,46664.79,2019-05-24 23:59:59.999000 UTC,371381043.7,428676,25045.73343,199347829
25-May-2019,7964.52,8091.8,7908.34,8025.41,28414.33,2019-05-25 23:59:59.999000 UTC,227376280.6,264448,15037.165,120334124.3
26-May-2019,8023,8740,7833.42,8614.43,49652.14,2019-05-26 23:59:59.999000 UTC,409616322.4,377306,26438.9468,217911336.3
27-May-2019,8612.54,8908.32,8589,8756.32,51886.77,2019-05-27 23:59:59.999000 UTC,452651204.9,478773,27722.36964,241864670.7
28-May-2019,8752.52,8798.49,8510.63,8715.64,31470.55,2019-05-28 23:59:59.999000 UTC,273791910.6,349123,16561.87681,144108437.1
29-May-2019,8716.87,8750,8406.6,8645.68,33880.87,2019-05-29 23:59:59.999000 UTC,292094591,352317,17575.58032,151595491.2
30-May-2019,8646.5,9074.26,8005,8269.54,70380,2019-05-30 23:59:59.999000 UTC,603312537.4,617341,34577.3106,296613619.2
31-May-2019,8267.1,8594,8108.5,8555,44727.49,2019-05-31 23:59:59.999000 UTC,373629673.9,416525,23391.68846,195418655.1
1-Jun-2019,8555,8626,8442.36,8544.07,31868.23,2019-06-01 23:59:59.999000 UTC,272098436.3,348375,16922.66243,144486129.1
2-Jun-2019,8545.1,8814.78,8524,8725.98,27835.13,2019-06-02 23:59:59.999000 UTC,241414596.7,299353,14585.887,126530020.4
3-Jun-2019,8726,8800.95,8080.8,8115.82,45692.97,2019-06-03 23:59:59.999000 UTC,387155495,431252,22514.31686,190882595.7
4-Jun-2019,8115.66,8115.66,7481.02,7687.03,74143.95,2019-06-04 23:59:59.999000 UTC,582173398.3,645913,36776.59713,288822568
5-Jun-2019,7687.04,7896.7,7572.78,7776.5,48679.66,2019-06-05 23:59:59.999000 UTC,377635818,426120,26296.53396,204082647.9
6-Jun-2019,7778.08,7868.13,7444.58,7786.7,36624.12,2019-06-06 23:59:59.999000 UTC,282156410.5,371485,18877.98638,145537581.8
7-Jun-2019,7787.57,8100,7737.49,7980.53,33942.23,2019-06-07 23:59:59.999000 UTC,269125728.1,323096,17193.5756,136343077.4
8-Jun-2019,7978.94,8044.65,7751,7893.62,22657.33,2019-06-08 23:59:59.999000 UTC,179047320,250864,11795.09729,93237148.47
9-Jun-2019,7895.28,7935,7506.66,7628.13,31568.47,2019-06-09 23:59:59.999000 UTC,243970971,322175,16234.63128,125591062
10-Jun-2019,7627.57,8020,7511,7982.75,36756.08,2019-06-10 23:59:59.999000 UTC,287125340,387179,19890.86856,155461282.8
11-Jun-2019,7981,8010,7692.23,7884.9,30335,2019-06-11 23:59:59.999000 UTC,238031771.5,309059,15793.77245,124001190.8
12-Jun-2019,7884.9,8200,7788.99,8127.64,41597.08,2019-06-12 23:59:59.999000 UTC,333291726.7,361980,22826.90103,182925127.5
13-Jun-2019,8127.64,8309.82,8010.03,8218.54,30467.76,2019-06-13 23:59:59.999000 UTC,248418184.8,341246,16100.16135,131293315.8
14-Jun-2019,8216.44,8684.41,8144.32,8650,39835.25,2019-06-14 23:59:59.999000 UTC,333475488.6,410072,20970.62383,175588531.5
15-Jun-2019,8650.88,8864.99,8567.63,8808.7,31791.64,2019-06-15 23:59:59.999000 UTC,276420769.3,335840,16798.3793,146051605.2
16-Jun-2019,8810.77,9333,8760,8953.33,63289.25,2019-06-16 23:59:59.999000 UTC,574211343,552319,33804.18205,306793742.1
17-Jun-2019,8953,9444,8950,9313.96,47895.49,2019-06-17 23:59:59.999000 UTC,441567296.1,462160,24826.97685,228962151.2
18-Jun-2019,9312.13,9336.36,8950,9081.55,51554.57,2019-06-18 23:59:59.999000 UTC,470271954.3,449730,28057.04734,255972426.1
19-Jun-2019,9081.97,9304,8960,9255.49,32147.71,2019-06-19 23:59:59.999000 UTC,293748062.7,306202,17533.23302,160303572
20-Jun-2019,9253.76,9590,9175.2,9517.12,34556.05,2019-06-20 23:59:59.999000 UTC,323621848.2,350662,18032.19071,168891671.5
21-Jun-2019,9518.06,10174.99,9518.06,10159.86,50484.42,2019-06-21 23:59:59.999000 UTC,494783688,474344,28305.73275,277616242.8
22-Jun-2019,10159.86,11160,9921.72,10729.5,104169.45,2019-06-22 23:59:59.999000 UTC,1112069568,923334,55336.62359,590676435.8
23-Jun-2019,10729,11392.64,10555.18,10906.07,57445.32,2019-06-23 23:59:59.999000 UTC,625330374.8,557935,30129.80103,327919162.6
24-Jun-2019,10905.95,11143.63,10620.8,11056.59,43101.05,2019-06-24 23:59:59.999000 UTC,469746663.9,440335,22674.41385,247193774.4
25-Jun-2019,11056.59,11850,11026,11820.86,61276.69,2019-06-25 23:59:59.999000 UTC,697773986.3,597798,32838.33557,373915513.3
26-Jun-2019,11821.28,13970,11741,13093.8,155930.15,2019-06-26 23:59:59.999000 UTC,1996178375,1355074,76046.06421,973444882.2
27-Jun-2019,13098.38,13478.04,10525.1,11329.99,173894.82,2019-06-27 23:59:59.999000 UTC,2058443849,1357233,80442.11992,951733425.6
28-Jun-2019,11329.99,12480,10982.88,12400.63,95795.2,2019-06-28 23:59:59.999000 UTC,1129888341,883116,48847.10788,576552254.9
29-Jun-2019,12407.06,12441.54,11475.02,11903.13,69642.07,2019-06-29 23:59:59.999000 UTC,829011822.2,732073,36061.45937,429403585.8
30-Jun-2019,11903.13,12180,10766.03,10854.1,84512.53,2019-06-30 23:59:59.999000 UTC,971151050.9,711267,42697.44,492370966.3
1-Jul-2019,10854.1,11282.28,10030,10624.93,90962.27,2019-07-01 23:59:59.999000 UTC,972343281.9,757458,44210.98837,473020897.4
2-Jul-2019,10624.9,10938.75,9727,10842.85,109561.04,2019-07-02 23:59:59.999000 UTC,1128353805,870148,54998.50361,566863180.6
3-Jul-2019,10844.98,11991.89,10841.04,11940,96815.9,2019-07-03 23:59:59.999000 UTC,1097804643,814754,49613.61674,561585673.9
4-Jul-2019,11940,12000,11055,11145.67,66512.22,2019-07-04 23:59:59.999000 UTC,775818897.4,643867,33626.85186,392411806.4
5-Jul-2019,11145.67,11406.83,10796.44,10970.73,63534.35,2019-07-05 23:59:59.999000 UTC,705853649,564857,32306.91426,359142814
6-Jul-2019,10982.41,11665,10964.51,11256.49,51469.5,2019-07-06 23:59:59.999000 UTC,585001376.2,470692,25601.98948,291096287.9
7-Jul-2019,11256.45,11538,11094.37,11406.24,38884.8,2019-07-07 23:59:59.999000 UTC,439439053,366769,22449.30112,253820654.3
8-Jul-2019,11410,12338.03,11220,12238.6,52182.37,2019-07-08 23:59:59.999000 UTC,618530684.4,507860,27740.09749,328709708
9-Jul-2019,12238.6,12794.73,12068,12543.41,78442.13,2019-07-09 23:59:59.999000 UTC,975986802,660273,40993.91197,508388352.4
10-Jul-2019,12548.51,13147.08,11569,12108.37,109246.04,2019-07-10 23:59:59.999000 UTC,1369749940,899391,46964.76091,588798251.1
11-Jul-2019,12108.11,12111.73,11000,11342.89,87506.46,2019-07-11 23:59:59.999000 UTC,1007356802,760057,43714.15617,503407388.7
12-Jul-2019,11342.88,11885,11073,11757.22,56321.86,2019-07-12 23:59:59.999000 UTC,649824820.8,537561,30291.11936,349517968.9
13-Jul-2019,11757.22,11799.98,10830,11355.76,54245.59,2019-07-13 23:59:59.999000 UTC,614050008,510305,26460.05824,299649536.4
14-Jul-2019,11355.78,11452,10103,10174.18,72517.58,2019-07-14 23:59:59.999000 UTC,777646151.6,649043,35853.69216,384643236.2
15-Jul-2019,10174.18,11100,9860,10838.72,81922.43,2019-07-15 23:59:59.999000 UTC,851028723.7,732206,41714.18966,433767828.5
16-Jul-2019,10833.78,11028,9350.01,9439.59,97219.44,2019-07-16 23:59:59.999000 UTC,982462166.7,796646,47295.94405,478852520
17-Jul-2019,9430.17,9957,9060,9667.92,84942.67,2019-07-17 23:59:59.999000 UTC,809555508.4,757742,43073.11515,410754257.7
18-Jul-2019,9668.86,10788,9252,10627.16,80283.31,2019-07-18 23:59:59.999000 UTC,807822745.2,734821,42103.34475,423743857.8
19-Jul-2019,10628.64,10769.71,10121.84,10504.29,56546.93,2019-07-19 23:59:59.999000 UTC,589931612.3,567735,29070.35747,303508985.6
20-Jul-2019,10505.78,11068.99,10350,10740.23,47331.9,2019-07-20 23:59:59.999000 UTC,505569016.4,461660,25003.62155,267188169.9
21-Jul-2019,10740.27,10817.9,10288,10589.45,38834.29,2019-07-21 23:59:59.999000 UTC,409661486,395452,20345.52738,214610701.2
22-Jul-2019,10590.15,10683.16,10100,10340.31,40467.95,2019-07-22 23:59:59.999000 UTC,421016379.4,389565,19335.4119,201324461.2
23-Jul-2019,10343.08,10343.97,9822,9864.91,47624.37,2019-07-23 23:59:59.999000 UTC,478441909.4,448147,24082.30913,241965620.2
24-Jul-2019,9864.78,9937,9525,9763.28,43475.38,2019-07-24 23:59:59.999000 UTC,422534162.2,424762,21963.77354,213526693.4
25-Jul-2019,9763.4,10175,9720.03,9879.87,37873.35,2019-07-25 23:59:59.999000 UTC,378938450.1,368176,19308.01143,193241603
26-Jul-2019,9882.15,9889.98,9637,9824,27167.46,2019-07-26 23:59:59.999000 UTC,265108103.1,299935,14006.62943,136688127
27-Jul-2019,9824,10188.66,9333,9476.52,43809.78,2019-07-27 23:59:59.999000 UTC,424932725,401418,21428.05232,208090741.1
28-Jul-2019,9478.92,9594.99,9165,9541.54,29401.02,2019-07-28 23:59:59.999000 UTC,278537286.1,271327,17116.43313,162267204.2
29-Jul-2019,9541.54,9729,9395,9507.64,29021.94,2019-07-29 23:59:59.999000 UTC,277497756.8,294468,16075.16697,153791418.1
30-Jul-2019,9509.07,9714.28,9402,9574.21,32536.37,2019-07-30 23:59:59.999000 UTC,310867928.3,283961,17211.00965,164621319
31-Jul-2019,9575,10109.8,9555,10080.53,39515.35,2019-07-31 23:59:59.999000 UTC,389690761.4,364212,21235.6096,209506872.5
1-Aug-2019,10080.53,10467.86,9863.46,10374.99,41727.64,2019-08-01 23:59:59.999000 UTC,422156523.7,378062,22244.91947,225207082.4
2-Aug-2019,10375,10670,10281.35,10523.75,42990.44,2019-08-02 23:59:59.999000 UTC,450323284.2,431322,22206.13509,232638457.6
3-Aug-2019,10523.75,10904.77,10497.93,10816.86,33802.32,2019-08-03 23:59:59.999000 UTC,363852799.9,348893,18132.52971,195125820.5
4-Aug-2019,10816.86,11040,10552,10929.23,39924.75,2019-08-04 23:59:59.999000 UTC,431793873.4,353721,22066.36826,238959952.2
5-Aug-2019,10929.99,11937.52,10927.8,11828.8,65153.67,2019-08-05 23:59:59.999000 UTC,757976547.2,622610,33530.07066,389969213.4
6-Aug-2019,11830,12330.7,11226.7,11481.69,76705.39,2019-08-06 23:59:59.999000 UTC,904119081.6,625827,37522.11697,442937542
7-Aug-2019,11481.69,12141.17,11382.84,11975.03,69173.39,2019-08-07 23:59:59.999000 UTC,814597979.1,592916,36357.22592,428496665.6
8-Aug-2019,11975.04,12060,11521,11999.77,51207.26,2019-08-08 23:59:59.999000 UTC,604389131.1,473584,27463.20076,324785966.1
9-Aug-2019,11994.17,12045.68,11700,11879.99,39427.15,2019-08-09 23:59:59.999000 UTC,467011047.9,410902,20074.42191,238009297.6
10-Aug-2019,11879.98,11985,11270,11309.31,42633.09,2019-08-10 23:59:59.999000 UTC,492217964.5,399237,17111.12508,197997879.1
11-Aug-2019,11309.24,11600,11112.11,11549.97,26772.91,2019-08-11 23:59:59.999000 UTC,304862403.4,306234,15007.4382,171032611
12-Aug-2019,11539.08,11577.89,11235.32,11396.08,17568.23,2019-08-12 23:59:59.999000 UTC,200325471.6,255966,9200.430879,104948602.2
13-Aug-2019,11398.35,11456.16,10788.45,10892.71,33234.73,2019-08-13 23:59:59.999000 UTC,368994475.6,337834,13483.5587,149693332.1
14-Aug-2019,10893.36,10897.48,9928.1,10050.37,54451.85,2019-08-14 23:59:59.999000 UTC,567724729.1,534507,26080.63138,271971667.6
15-Aug-2019,10055.16,10460,9911,10293.93,38174.45,2019-08-15 23:59:59.999000 UTC,387705855.1,373368,19588.08292,199059445.6
16-Aug-2019,10296.77,10536.03,9750,10331.54,51758.14,2019-08-16 23:59:59.999000 UTC,527258446.4,504740,25818.03154,263301246.9
17-Aug-2019,10331.15,10465.14,10000,10216.02,29000.58,2019-08-17 23:59:59.999000 UTC,297776329,332795,14672.94974,150792759.4
18-Aug-2019,10216.05,10500,10080,10306.78,24085.4,2019-08-18 23:59:59.999000 UTC,248508872.5,265705,12961.47856,133774771.7
19-Aug-2019,10306.17,10930,10258.6,10915.54,37243.32,2019-08-19 23:59:59.999000 UTC,396233441,337022,20591.43657,219085855.3
20-Aug-2019,10914.73,10949.96,10560,10760.51,32298.92,2019-08-20 23:59:59.999000 UTC,346664453.1,305065,16017.54473,172082522.2
21-Aug-2019,10760.51,10804.13,9858,10142.57,47355.72,2019-08-21 23:59:59.999000 UTC,482889274.5,458814,21565.83056,219533134.9
22-Aug-2019,10140.82,10242,9762,10099.88,34059.64,2019-08-22 23:59:59.999000 UTC,341371442.9,401148,17921.9543,179746967.2
23-Aug-2019,10099.9,10445,10019.79,10389.55,27550.34,2019-08-23 23:59:59.999000 UTC,282732431.8,326866,14798.81634,151926638.1
24-Aug-2019,10388.16,10419.42,9890,10134.35,27692.46,2019-08-24 23:59:59.999000 UTC,279962133.6,313227,13623.56484,137726211.4
25-Aug-2019,10134.61,10333,9906.97,10142.69,26271.66,2019-08-25 23:59:59.999000 UTC,265132761.3,289956,12885.71774,130202473.1
26-Aug-2019,10142.69,10604,10137.93,10372.25,41687.51,2019-08-26 23:59:59.999000 UTC,432249835.5,405316,22666.59545,235202578.4
27-Aug-2019,10373.6,10391.08,10051.08,10185.05,28402.78,2019-08-27 23:59:59.999000 UTC,289340681.1,292888,13852.44214,141207845
28-Aug-2019,10185.69,10299,9601.01,9721,42110.56,2019-08-28 23:59:59.999000 UTC,420034883,381293,19430.82257,194055407.2
29-Aug-2019,9721,9724,9320,9498.44,35532.69,2019-08-29 23:59:59.999000 UTC,337838761.6,343887,17536.26845,166811264.1
30-Aug-2019,9499.01,9696,9350.41,9584.54,26834.32,2019-08-30 23:59:59.999000 UTC,255854874.5,259270,14227.87285,135696420.4
31-Aug-2019,9582.76,9684.51,9420.75,9587.47,17130.29,2019-08-31 23:59:59.999000 UTC,164116756.5,199188,8558.148214,82010834.34
1-Sep-2019,9588.74,9830,9520,9724.98,19545.4,2019-09-01 23:59:59.999000 UTC,188513289.1,191324,11545.6106,111464034.4
2-Sep-2019,9723.59,10450,9712.5,10340,44740.25,2019-09-02 23:59:59.999000 UTC,448462178.6,354155,25140.29613,251933840.3
3-Sep-2019,10340,10773,10272,10615.28,47998.38,2019-09-03 23:59:59.999000 UTC,505617667.4,416076,24734.30326,260488377.9
4-Sep-2019,10611.85,10799,10369.89,10567.02,43943.89,2019-09-04 23:59:59.999000 UTC,463526509.3,383457,22244.06766,234731325.6
5-Sep-2019,10565.92,10900,10450,10564.49,33970.96,2019-09-05 23:59:59.999000 UTC,358861340.8,309846,16535.14781,174901090.5
6-Sep-2019,10563.13,10905.87,10150,10298.73,58799.64,2019-09-06 23:59:59.999000 UTC,623662984.4,455334,29952.94443,318275724.1
7-Sep-2019,10298.71,10558,10288.57,10455.88,27637.88,2019-09-07 23:59:59.999000 UTC,287851131.2,272011,14673.48922,152825899
8-Sep-2019,10455.9,10592.5,10208,10381.18,23984.67,2019-09-08 23:59:59.999000 UTC,249900964.4,237752,10588.59246,110370036.7
9-Sep-2019,10381.24,10480,10068.5,10303.12,39835.73,2019-09-09 23:59:59.999000 UTC,409724832,330459,18729.47268,192814736.8
10-Sep-2019,10302.58,10384.99,9953,10098.15,28915.41,2019-09-10 23:59:59.999000 UTC,294323839.5,286763,13432.25682,136876441.4
11-Sep-2019,10098.19,10293,9880,10158.33,31953.82,2019-09-11 23:59:59.999000 UTC,321637085.5,309120,16583.8131,167086058.2
12-Sep-2019,10158.75,10448.81,10040,10415.01,34511.16,2019-09-12 23:59:59.999000 UTC,353390091,317881,18550.8532,190066356.9
13-Sep-2019,10415.01,10439,10153,10342.06,30280.34,2019-09-13 23:59:59.999000 UTC,311632094.3,304947,16763.85466,172561765.7
14-Sep-2019,10344.13,10419.99,10222.33,10335.02,23621.53,2019-09-14 23:59:59.999000 UTC,244063007.1,253929,13495.98669,139491411.3
15-Sep-2019,10332.81,10360,10252.15,10302.01,18047.65,2019-09-15 23:59:59.999000 UTC,185853330.4,194733,8221.803055,84690636.89
16-Sep-2019,10303.34,10355,10078,10251.31,28971.4,2019-09-16 23:59:59.999000 UTC,296325130.2,274368,13385.30225,137008707.9
